#Coordinate, 61.46667_2.16667
YY,MM,DD,HH,Min,CD317,CS317
1987,2,15,12,30,187.7,14.9
1987,2,15,12,40,191.2,13.9
1987,2,15,12,50,185.7,14.2
1987,2,15,13,00,187.4,14.5
1987,2,15,13,10,189.8,13.9
1987,2,15,13,20,192.6,13.3
1987,2,15,13,30,193.3,13
1987,2,15,13,40,194.7,12.4
1987,2,15,13,50,200,11.4
1987,2,15,14,00,201.4,10.8
1987,2,15,14,10,204.2,10.8
1987,2,15,14,20,207.6,9.9
1987,2,15,14,30,212.2,8.6
1987,2,15,14,40,216.4,8.3
1987,2,15,14,50,218.1,8
1987,2,15,15,00,223.7,8.3
1987,2,15,15,10,225.4,8
1987,2,15,15,20,231,8
1987,2,15,15,30,232.8,8
1987,2,15,15,40,238.4,8
1987,2,15,15,50,244.3,8
1987,2,15,16,00,250.9,8.6
1987,2,15,16,10,250.6,8
1987,2,15,16,20,261,7.7
1987,2,15,16,30,269.1,7.7
1987,2,15,16,40,277.4,7.7
1987,2,15,16,50,278.5,6.7
1987,2,15,17,00,281.6,6.4
1987,2,15,17,10,292.8,6.1
1987,2,15,17,20,293.1,4.8
1987,2,15,17,30,297.3,4.8
1987,2,15,17,40,306.4,5.5
1987,2,15,17,50,311.6,6.7
1987,2,15,18,00,311.6,6.7
1987,2,15,18,10,314.4,7
1987,2,15,18,20,319.3,7.3
1987,2,15,18,30,322.8,7.3
1987,2,15,18,40,325.3,7.3
1987,2,15,18,50,331.2,7
1987,2,15,19,00,337.1,6.7
1987,2,15,19,10,345.1,7.7
1987,2,15,19,20,346.2,8.6
1987,2,15,19,30,352.5,7.7
1987,2,15,19,40,357.2,6.7
1987,2,15,19,50,50.6,7.7
1987,2,15,20,00,39.4,6.4
1987,2,15,20,10,32.1,6.1
1987,2,15,20,20,27.2,8.6
1987,2,15,20,30,45.7,9.2
1987,2,15,20,40,48.5,9.5
1987,2,15,20,50,51.6,8.6
1987,2,15,21,00,51.3,9.2
1987,2,15,21,10,53.7,9.9
1987,2,15,21,20,59.7,10.5
1987,2,15,21,30,58.3,12
1987,2,15,21,40,54.4,12
1987,2,15,21,50,57.2,11.7
1987,2,15,22,00,57.2,11.4
1987,2,15,22,10,61.1,11.1
1987,2,15,22,20,63.5,9.9
1987,2,15,22,30,71.5,11.1
1987,2,15,22,40,75.7,11.4
1987,2,15,22,50,79.9,10.5
1987,2,15,23,00,74,10.2
1987,2,15,23,10,72.9,10.2
1987,2,15,23,20,71.5,10.5
1987,2,15,23,30,69.4,9.9
1987,2,15,23,40,76.1,10.2
1987,2,15,23,50,75,9.9
1987,2,16,0,00,75.4,9.2
1987,2,16,0,10,75.7,8.6
1987,2,16,0,20,76.1,8.9
1987,2,16,0,30,75.7,8
1987,2,16,0,40,76.4,7.3
1987,2,16,0,50,72.2,6.7
1987,2,16,1,00,67.3,6.1
1987,2,16,1,10,59,5.2
1987,2,16,1,20,73.6,5.5
1987,2,16,1,30,72.9,5.8
1987,2,16,1,40,72.9,5.2
1987,2,16,1,50,70.5,5.2
1987,2,16,2,00,64.2,3.9
1987,2,16,2,10,56.2,3
1987,2,16,2,20,59,2.7
1987,2,16,2,30,51.3,2
1987,2,16,2,40,30,1.1
1987,2,16,2,50,30.3,1.1
1987,2,16,3,00,20.2,1.1
1987,2,16,3,10,25.8,1.4
1987,2,16,3,20,17.1,1.7
1987,2,16,3,30,11.9,2.3
1987,2,16,3,40,3.1,2.3
1987,2,16,3,50,0.7,2.7
1987,2,16,4,00,8.7,1.7
1987,2,16,4,10,357.9,3
1987,2,16,4,20,24.4,2.7
1987,2,16,4,30,15.3,2.7
1987,2,16,4,40,6.6,3
1987,2,16,4,50,8,4.8
1987,2,16,5,00,10.1,4.5
1987,2,16,5,10,357.2,4.2
1987,2,16,5,20,352.5,5.5
1987,2,16,5,30,352.5,6.1
1987,2,16,5,40,356.1,6.7
1987,2,16,5,50,2.1,7
1987,2,16,6,00,9.1,6.4
1987,2,16,6,10,6.6,5.5
1987,2,16,6,20,4.2,6.7
1987,2,16,6,30,3.5,7.7
1987,2,16,6,40,4.2,7.3
1987,2,16,6,50,0,7
1987,2,16,7,00,0,8
1987,2,16,7,10,355.8,8
1987,2,16,7,20,356.5,7
1987,2,16,7,30,355.8,7.7
1987,2,16,7,40,0,9.2
1987,2,16,7,50,7,8.9
1987,2,16,8,00,8.4,8
1987,2,16,8,10,12.9,8.3
1987,2,16,8,20,15,8.3
1987,2,16,8,30,24.1,9.2
1987,2,16,8,40,19.2,8.9
1987,2,16,8,50,22.7,8.3
1987,2,16,9,00,22.7,8.3
1987,2,16,9,10,24.1,8.3
1987,2,16,9,20,29.3,8.3
1987,2,16,9,30,31.4,8.3
1987,2,16,9,40,33.1,8
1987,2,16,9,50,30.7,7.7
1987,2,16,10,00,43.6,7.3
1987,2,16,10,10,41.2,7.3
1987,2,16,10,20,47.8,7
1987,2,16,10,30,41.5,7.3
1987,2,16,10,40,41.5,6.4
1987,2,16,10,50,33.1,5.5
1987,2,16,11,00,30.3,4.8
1987,2,16,11,10,36.3,3.9
1987,2,16,11,20,23,4.2
1987,2,16,11,30,26.9,4.2
1987,2,16,11,40,34.9,4.2
1987,2,16,11,50,30.3,4.2
1987,2,16,12,00,16,4.2
1987,2,16,12,10,30,4.8
1987,2,16,12,20,30.3,5.5
1987,2,16,12,30,11.2,4.5
1987,2,16,12,40,12.2,4.5
1987,2,16,12,50,11.9,4.8
1987,2,16,13,00,20.2,5.5
1987,2,16,13,10,20.6,5.8
1987,2,16,13,20,13.9,5.5
1987,2,16,13,30,12.2,5.5
1987,2,16,13,40,14.6,5.2
1987,2,16,13,50,12.9,5.5
1987,2,16,14,00,18.1,5.5
1987,2,16,14,10,20.9,5.8
1987,2,16,14,20,22.3,6.4
1987,2,16,14,30,15.3,6.7
1987,2,16,14,40,20.2,7.7
1987,2,16,14,50,23.4,8
1987,2,16,15,00,25.1,8.3
1987,2,16,15,10,19.5,8
1987,2,16,15,20,15.3,8
1987,2,16,15,30,11.5,9.2
1987,2,16,15,40,4.2,8.3
1987,2,16,15,50,2.8,8
1987,2,16,16,00,355.8,8.6
1987,2,16,16,10,352.5,9.2
1987,2,16,16,20,351.8,9.9
1987,2,16,16,30,355.8,10.5
1987,2,16,16,40,355.8,11.1
1987,2,16,16,50,0,11.1
1987,2,16,17,00,358.2,11.4
1987,2,16,17,10,356.5,11.4
1987,2,16,17,20,1.7,12
1987,2,16,17,30,1.4,12
1987,2,16,17,40,1.4,10.5
1987,2,16,17,50,0.7,10.2
1987,2,16,18,00,355.8,11.4
1987,2,16,18,10,358.6,11.4
1987,2,16,18,20,1.4,12.4
1987,2,16,18,30,2.8,12
1987,2,16,18,40,7.3,12.4
1987,2,16,18,50,9.1,12.7
1987,2,16,19,00,14.3,13
1987,2,16,19,10,19.5,13.6
1987,2,16,19,20,17.8,13
1987,2,16,19,30,28.3,12.7
1987,2,16,19,40,35.2,12.7
1987,2,16,19,50,40.1,13
1987,2,16,20,00,48.1,13.3
1987,2,16,20,10,55.5,13
1987,2,16,20,20,60,10.8
1987,2,16,20,30,63.2,11.4
1987,2,16,20,40,65.2,12
1987,2,16,20,50,70.5,12.7
1987,2,16,21,00,73.3,11.4
1987,2,16,21,10,71.2,10.5
1987,2,16,21,20,73.6,9.5
1987,2,16,21,30,77.8,10.2
1987,2,16,21,40,79.6,10.2
1987,2,16,21,50,84.1,11.4
1987,2,16,22,00,85.5,12.7
1987,2,16,22,10,88.3,13.6
1987,2,16,22,20,88.3,12.7
1987,2,16,22,30,91.8,12
1987,2,16,22,40,93.9,12.7
1987,2,16,22,50,93.2,12.7
1987,2,16,23,00,91.8,12
1987,2,16,23,10,96.3,11.7
1987,2,16,23,20,97.4,11.7
1987,2,16,23,30,100.5,12
1987,2,16,23,40,104,11.1
1987,2,16,23,50,106.8,10.2
1987,2,17,0,00,109.6,9.2
1987,2,17,0,10,108.9,7.7
1987,2,17,0,20,107.8,7
1987,2,17,0,30,110.3,6.7
1987,2,17,0,40,114.1,7.3
1987,2,17,0,50,113.8,7
1987,2,17,1,00,113.4,6.1
1987,2,17,1,10,113.1,5.2
1987,2,17,1,20,103.6,3.9
1987,2,17,1,30,101.2,3
1987,2,17,1,40,108.2,2
1987,2,17,1,50,101.2,1.1
1987,2,17,2,00,100.8,1.1
1987,2,17,2,10,93.9,1.1
1987,2,17,2,20,85.5,1.1
1987,2,17,2,30,82.7,1.1
1987,2,17,2,40,76.4,1.1
1987,2,17,2,50,64.2,1.1
1987,2,17,3,00,52.3,1.1
1987,2,17,3,10,46.8,1.1
1987,2,17,3,20,48.5,1.1
1987,2,17,3,30,52,1.1
1987,2,17,3,40,49.9,1.1
1987,2,17,3,50,44,1.1
1987,2,17,4,00,33.8,1.1
1987,2,17,4,10,24.4,1.1
1987,2,17,4,20,357.2,1.4
1987,2,17,4,30,356.8,2
1987,2,17,4,40,352.5,2
1987,2,17,4,50,357.2,1.4
1987,2,17,5,00,355.8,1.1
1987,2,17,5,10,352.1,1.4
1987,2,17,5,20,342.4,2
1987,2,17,5,30,342.4,3.3
1987,2,17,5,40,347.2,3.9
1987,2,17,5,50,352.5,3.6
1987,2,17,6,00,352.1,3.6
1987,2,17,6,10,352.1,4.2
1987,2,17,6,20,356.5,4.2
1987,2,17,6,30,357.2,3.9
1987,2,17,6,40,352.5,3.3
1987,2,17,6,50,355.8,2.7
1987,2,17,7,00,2.8,2.3
1987,2,17,7,10,4.2,1.4
1987,2,17,7,20,4.2,1.1
1987,2,17,7,30,11.5,1.1
1987,2,17,7,40,20.9,1.1
1987,2,17,7,50,26.5,1.1
1987,2,17,8,00,32.1,1.1
1987,2,17,8,10,39.1,1.1
1987,2,17,8,20,43.3,1.1
1987,2,17,8,30,46.1,1.1
1987,2,17,8,40,53,1.1
1987,2,17,8,50,57.2,1.1
1987,2,17,9,00,57.9,1.1
1987,2,17,9,10,63.2,1.7
1987,2,17,9,20,72.6,2.3
1987,2,17,9,30,79.9,2.7
1987,2,17,9,40,95.6,1.7
1987,2,17,9,50,101.5,1.1
1987,2,17,10,00,109.2,1.1
1987,2,17,10,10,116.2,1.7
1987,2,17,10,20,109.6,2.7
1987,2,17,10,30,110.3,6.7
1987,2,17,10,40,119,7.7
1987,2,17,10,50,117.9,8
1987,2,17,11,00,131.9,8.9
1987,2,17,11,10,152.8,6.4
1987,2,17,11,20,138.9,6.4
1987,2,17,11,30,146.2,6.4
1987,2,17,11,40,152.5,7.7
1987,2,17,11,50,146.6,7
1987,2,17,12,00,151.8,8
1987,2,17,12,10,155.3,7.7
1987,2,17,12,20,157.4,8
1987,2,17,12,30,158.4,7.7
1987,2,17,12,40,162.6,7
1987,2,17,12,50,159.5,7
1987,2,17,13,00,163.3,7
1987,2,17,13,10,162.6,7.3
1987,2,17,13,20,170.3,7.3
1987,2,17,13,30,174.1,7.7
1987,2,17,13,40,174.5,8
1987,2,17,13,50,174.1,7.7
1987,2,17,14,00,173.4,8
1987,2,17,14,10,179.4,8.3
1987,2,17,14,20,183.9,8.6
1987,2,17,14,30,184.3,8.6
1987,2,17,14,40,182.9,8.3
1987,2,17,14,50,180.1,8.6
1987,2,17,15,00,180.1,8
1987,2,17,15,10,184.6,8
1987,2,17,15,20,185.3,9.2
1987,2,17,15,30,188.4,9.9
1987,2,17,15,40,188.4,9.9
1987,2,17,15,50,188.1,9.5
1987,2,17,16,00,189.8,9.5
1987,2,17,16,10,190.9,9.2
1987,2,17,16,20,188.1,8.9
1987,2,17,16,30,190.2,8.6
1987,2,17,16,40,188.8,7.7
1987,2,17,16,50,187.1,7
1987,2,17,17,00,183.6,6.7
1987,2,17,17,10,179.4,6.4
1987,2,17,17,20,183.9,6.4
1987,2,17,17,30,187.4,7
1987,2,17,17,40,191.9,7.3
1987,2,17,17,50,185,7
1987,2,17,18,00,183.2,7
1987,2,17,18,10,187.7,6.7
1987,2,17,18,20,189.5,6.4
1987,2,17,18,30,185,6.1
1987,2,17,18,40,187.7,5.8
1987,2,17,18,50,180.8,5.2
1987,2,17,19,00,183.9,5.2
1987,2,17,19,10,185,4.8
1987,2,17,19,20,184.6,4.8
1987,2,17,19,30,181.5,4.5
1987,2,17,19,40,179.7,4.2
1987,2,17,19,50,180.1,4.2
1987,2,17,20,00,179.4,4.2
1987,2,17,20,10,173.4,3.6
1987,2,17,20,20,178.3,3.6
1987,2,17,20,30,185.3,3.6
1987,2,17,20,40,185.7,3.6
1987,2,17,20,50,178,3.3
1987,2,17,21,00,177.3,3.6
1987,2,17,21,10,168.9,3.9
1987,2,17,21,20,163,4.5
1987,2,17,21,30,164.4,5.2
1987,2,17,21,40,163.7,5.8
1987,2,17,21,50,166.5,5.8
1987,2,17,22,00,166.8,6.1
1987,2,17,22,10,162.3,6.4
1987,2,17,22,20,164.4,6.7
1987,2,17,22,30,158.4,6.7
1987,2,17,22,40,159.5,6.7
1987,2,17,22,50,160.2,7
1987,2,17,23,00,161.6,7.3
1987,2,17,23,10,164.7,8
1987,2,17,23,20,164,8.6
1987,2,17,23,30,174.5,8
1987,2,17,23,40,174.1,7.7
1987,2,17,23,50,173.8,8.3
1987,2,18,0,00,176.2,8.6
1987,2,18,0,10,172,8.9
1987,2,18,0,20,172.7,8.9
1987,2,18,0,30,175.5,9.2
1987,2,18,0,40,173.8,9.5
1987,2,18,0,50,174.1,9.5
1987,2,18,1,00,176.9,9.5
1987,2,18,1,10,172.4,9.9
1987,2,18,1,20,180.4,9.5
1987,2,18,1,30,185.3,9.5
1987,2,18,1,40,187.7,9.9
1987,2,18,1,50,180.8,9.5
1987,2,18,2,00,185,9.5
1987,2,18,2,10,189.5,9.9
1987,2,18,2,20,187.1,9.9
1987,2,18,2,30,193.3,9.9
1987,2,18,2,40,196.8,9.5
1987,2,18,2,50,189.8,9.2
1987,2,18,3,00,190.5,9.5
1987,2,18,3,10,186.7,9.2
1987,2,18,3,20,192.3,9.2
1987,2,18,3,30,194.7,9.5
1987,2,18,3,40,199.3,9.2
1987,2,18,3,50,194.7,8.3
1987,2,18,4,00,191.2,7.3
1987,2,18,4,10,196.1,8
1987,2,18,4,20,197.5,7.3
1987,2,18,4,30,193.7,8.6
1987,2,18,4,40,197.9,8.9
1987,2,18,4,50,196.8,8.3
1987,2,18,5,00,200.3,8.3
1987,2,18,5,10,202.4,8.3
1987,2,18,5,20,197.2,8
1987,2,18,5,30,199.3,8
1987,2,18,5,40,198.9,8
1987,2,18,5,50,196.5,8
1987,2,18,6,00,197.2,8.3
1987,2,18,6,10,199.6,8.3
1987,2,18,6,20,202.8,8
1987,2,18,6,30,199.6,7.7
1987,2,18,6,40,197.9,8
1987,2,18,6,50,199.3,8
1987,2,18,7,00,200,7.7
1987,2,18,7,10,198.6,8
1987,2,18,7,20,196.1,8.3
1987,2,18,7,30,198.6,8.3
1987,2,18,7,40,195.1,8.3
1987,2,18,7,50,193.7,8.3
1987,2,18,8,00,189.1,8.3
1987,2,18,8,10,188.8,8
1987,2,18,8,20,190.9,8.3
1987,2,18,8,30,190.5,8.9
1987,2,18,8,40,188.8,9.5
1987,2,18,8,50,191.6,9.2
1987,2,18,9,00,188.4,9.5
1987,2,18,9,10,185,9.2
1987,2,18,9,20,186,9.2
1987,2,18,9,30,191.6,9.9
1987,2,18,9,40,190.5,10.2
1987,2,18,9,50,186.7,10.5
1987,2,18,10,00,182.9,10.8
1987,2,18,10,10,179.4,11.1
1987,2,18,10,20,174.8,11.4
1987,2,18,10,30,173.4,11.7
1987,2,18,10,40,177.3,13
1987,2,18,10,50,168.6,13.6
1987,2,18,11,00,168.2,13.6
1987,2,18,11,10,170,14.2
1987,2,18,11,20,168.6,14.9
1987,2,18,11,30,174.8,15.2
1987,2,18,11,40,173.4,15.5
1987,2,18,11,50,172.4,15.8
1987,2,18,12,00,169.6,15.5
1987,2,18,12,10,170.6,16.1
1987,2,18,12,20,167.2,16.1
1987,2,18,12,30,165.8,16.4
1987,2,18,12,40,167.9,16.4
1987,2,18,12,50,168.2,17
1987,2,18,13,00,168.9,17
1987,2,18,13,10,166.8,16.7
1987,2,18,13,20,168.6,17
1987,2,18,13,30,166.8,17
1987,2,18,13,40,167.2,17.4
1987,2,18,13,50,163.7,17.7
1987,2,18,14,00,167.2,17.7
1987,2,18,14,10,168.2,17.7
1987,2,18,14,20,166.8,18
1987,2,18,14,30,164.7,17.7
1987,2,18,14,40,164.4,17.4
1987,2,18,14,50,165.1,17.4
1987,2,18,15,00,167.2,17.4
1987,2,18,15,10,165.4,17.7
1987,2,18,15,20,162.6,18
1987,2,18,15,30,163.7,17.4
1987,2,18,15,40,165.4,16.7
1987,2,18,15,50,164,17.4
1987,2,18,16,00,164.4,17
1987,2,18,16,10,163.3,16.7
1987,2,18,16,20,167.9,16.4
1987,2,18,16,30,168.6,15.8
1987,2,18,16,40,169.3,15.8
1987,2,18,16,50,176.2,15.5
1987,2,18,17,00,168.9,14.9
1987,2,18,17,10,171.3,13.6
1987,2,18,17,20,171.3,13
1987,2,18,17,30,170.3,12.7
1987,2,18,17,40,173.4,12.4
1987,2,18,17,50,170.3,12
1987,2,18,18,00,167.9,11.7
1987,2,18,18,10,163.7,11.1
1987,2,18,18,20,161.2,10.5
1987,2,18,18,30,160.9,10.2
1987,2,18,18,40,161.2,9.9
1987,2,18,18,50,160.2,8.6
1987,2,18,19,00,154.9,8
1987,2,18,19,10,153.9,8
1987,2,18,19,20,152.8,8.6
1987,2,18,19,30,154.2,8.9
1987,2,18,19,40,151.8,9.2
1987,2,18,19,50,146.6,9.2
1987,2,18,20,00,145.5,8.9
1987,2,18,20,10,148,9.2
1987,2,18,20,20,145.9,8.9
1987,2,18,20,30,143.4,9.2
1987,2,18,20,40,143.8,9.5
1987,2,18,20,50,140.3,9.5
1987,2,18,21,00,138.9,9.5
1987,2,18,21,10,135.7,10.8
1987,2,18,21,20,134.4,11.1
1987,2,18,21,30,129.8,12
1987,2,18,21,40,127.7,13.3
1987,2,18,21,50,124.6,13.3
1987,2,18,22,00,123.9,13
1987,2,18,22,10,123.5,13
1987,2,18,22,20,125.3,13.3
1987,2,18,22,30,123.2,13.6
1987,2,18,22,40,122.8,13.6
1987,2,18,22,50,127.4,14.2
1987,2,18,23,00,123.2,15.8
1987,2,18,23,10,124.6,17.4
1987,2,18,23,20,120,17.7
1987,2,18,23,30,126,18
1987,2,18,23,40,127.4,18
1987,2,18,23,50,127.4,19.2
1987,2,19,0,00,131.9,20.5
1987,2,19,0,10,130.5,21.4
1987,2,19,0,20,133.3,21.1
1987,2,19,0,30,131.6,21.7
1987,2,19,0,40,132.6,21.7
1987,2,19,0,50,134.4,21.7
1987,2,19,1,00,135,21.4
1987,2,19,1,10,137.1,21.1
1987,2,19,1,20,131.9,19.2
1987,2,19,1,30,131.9,18.6
1987,2,19,1,40,132.6,19.5
1987,2,19,1,50,136.8,19.9
1987,2,19,2,00,136.1,20.8
1987,2,19,2,10,138.9,21.1
1987,2,19,2,20,142,20.8
1987,2,19,2,30,143.4,20.2
1987,2,19,2,40,141,20.5
1987,2,19,2,50,136.1,20.5
1987,2,19,3,00,140.3,19.9
1987,2,19,3,10,138.9,18.9
1987,2,19,3,20,139.9,18.6
1987,2,19,3,30,142.4,17.7
1987,2,19,3,40,144.1,16.7
1987,2,19,3,50,145.9,15.5
1987,2,19,4,00,144.8,14.9
1987,2,19,4,10,141.3,15.2
1987,2,19,4,20,139.9,15.2
1987,2,19,4,30,139.9,14.9
1987,2,19,4,40,135.4,15.2
1987,2,19,4,50,133.3,14.9
1987,2,19,5,00,136.8,14.5
1987,2,19,5,10,133.3,14.2
1987,2,19,5,20,130.2,13.6
1987,2,19,5,30,128.4,14.2
1987,2,19,5,40,130.5,15.2
1987,2,19,5,50,130.2,15.5
1987,2,19,6,00,127.7,15.5
1987,2,19,6,10,127.7,14.2
1987,2,19,6,20,122.5,14.2
1987,2,19,6,30,121.8,14.9
1987,2,19,6,40,122.5,14.9
1987,2,19,6,50,121.8,14.9
1987,2,19,7,00,120.7,14.5
1987,2,19,7,10,118.6,14.2
1987,2,19,7,20,116.2,13.3
1987,2,19,7,30,115.2,12.7
1987,2,19,7,40,120.7,12.7
1987,2,19,7,50,120.4,12.7
1987,2,19,8,00,126,12.7
1987,2,19,8,10,120.7,13.6
1987,2,19,8,20,120,13
1987,2,19,8,30,119,13
1987,2,19,8,40,114.1,13
1987,2,19,8,50,111.3,13
1987,2,19,9,00,110.6,12.7
1987,2,19,9,10,107.5,12.7
1987,2,19,9,20,107.5,12.7
1987,2,19,9,30,106.1,12.4
1987,2,19,9,40,107.8,12.4
1987,2,19,9,50,108.2,13.3
1987,2,19,10,00,111.3,14.5
1987,2,19,10,10,114.1,15.2
1987,2,19,10,20,112,15.5
1987,2,19,10,30,113.1,15.2
1987,2,19,10,40,109.9,14.9
1987,2,19,10,50,110.3,14.5
1987,2,19,11,00,110.3,14.9
1987,2,19,11,10,112.4,15.2
1987,2,19,11,20,112,14.9
1987,2,19,11,30,113.1,14.9
1987,2,19,11,40,113.4,14.9
1987,2,19,11,50,111.3,14.9
1987,2,19,12,00,113.4,14.9
1987,2,19,12,10,114.1,14.5
1987,2,19,12,20,110.6,14.5
1987,2,19,12,30,117.6,14.2
1987,2,19,12,40,116.2,13.6
1987,2,19,12,50,116.9,13.6
1987,2,19,13,00,119,13.3
1987,2,19,13,10,119,13.3
1987,2,19,13,20,122.1,13
1987,2,19,13,30,121.1,12.7
1987,2,19,13,40,124.2,12.7
1987,2,19,13,50,124.2,12.4
1987,2,19,14,00,124.9,12
1987,2,19,14,10,131.9,12
1987,2,19,14,20,130.5,11.7
1987,2,19,14,30,134,11.7
1987,2,19,14,40,138.9,11.4
1987,2,19,14,50,136.4,11.1
1987,2,19,15,00,133.3,10.8
1987,2,19,15,10,136.1,10.5
1987,2,19,15,20,136.1,10.2
1987,2,19,15,30,136.8,9.9
1987,2,19,15,40,138.9,9.5
1987,2,19,15,50,143.8,9.2
1987,2,19,16,00,144.5,8.9
1987,2,19,16,10,145.9,8.6
1987,2,19,16,20,142,8.3
1987,2,19,16,30,141,8
1987,2,19,16,40,144.5,8
1987,2,19,16,50,148.7,8
1987,2,19,17,00,152.8,7.7
1987,2,19,17,10,147.6,7.3
1987,2,19,17,20,144.1,6.4
1987,2,19,17,30,146.9,5.8
1987,2,19,17,40,149,6.1
1987,2,19,17,50,146.6,5.5
1987,2,19,18,00,152.8,5.2
1987,2,19,18,10,148.7,4.5
1987,2,19,18,20,150.4,3.9
1987,2,19,18,30,153.9,3.9
1987,2,19,18,40,150.4,3.6
1987,2,19,18,50,151.1,2.7
1987,2,19,19,00,155.3,2.7
1987,2,19,19,10,151.5,1.7
1987,2,19,19,20,145.9,1.1
1987,2,19,19,30,146.9,1.1
1987,2,19,19,40,146.2,1.1
1987,2,19,19,50,137.5,1.1
1987,2,19,20,00,123.2,1.1
1987,2,19,20,10,97.4,1.1
1987,2,19,20,20,60,1.7
1987,2,19,20,30,67,3
1987,2,19,20,40,63.2,2.7
1987,2,19,20,50,61.4,3.6
1987,2,19,21,00,57.9,3.6
1987,2,19,21,10,65.2,4.8
1987,2,19,21,20,63.5,4.8
1987,2,19,21,30,61.1,4.5
1987,2,19,21,40,59,4.8
1987,2,19,21,50,56.5,5.2
1987,2,19,22,00,51.6,6.1
1987,2,19,22,10,49.5,7.3
1987,2,19,22,20,53,7.7
1987,2,19,22,30,53,7
1987,2,19,22,40,54.4,6.7
1987,2,19,22,50,56.5,7.3
1987,2,19,23,00,60,7.3
1987,2,19,23,10,56.5,7.3
1987,2,19,23,20,57.2,7
1987,2,19,23,30,59,7.7
1987,2,19,23,40,63.5,7
1987,2,19,23,50,65.9,6.7
1987,2,20,0,00,65.6,6.7
1987,2,20,0,10,63.5,7
1987,2,20,0,20,68.4,6.4
1987,2,20,0,30,73.3,5.5
1987,2,20,0,40,78.5,4.8
1987,2,20,0,50,83.4,4.5
1987,2,20,1,00,85.5,3.9
1987,2,20,1,10,87.9,3.3
1987,2,20,1,20,89.7,2.7
1987,2,20,1,30,94.9,2.7
1987,2,20,1,40,94.2,2
1987,2,20,1,50,93.9,1.4
1987,2,20,2,00,98.8,1.1
1987,2,20,2,10,101.9,1.4
1987,2,20,2,20,102.6,1.4
1987,2,20,2,30,105.4,3
1987,2,20,2,40,109.2,2
1987,2,20,2,50,113.4,1.1
1987,2,20,3,00,114.1,1.1
1987,2,20,3,10,119.7,1.1
1987,2,20,3,20,114.8,1.1
1987,2,20,3,30,114.5,1.1
1987,2,20,3,40,113.8,1.1
1987,2,20,3,50,112,1.1
1987,2,20,4,00,108.2,1.1
1987,2,20,4,10,105.4,1.1
1987,2,20,4,20,98.4,1.1
1987,2,20,4,30,100.2,1.1
1987,2,20,4,40,95.6,1.1
1987,2,20,4,50,89,1.1
1987,2,20,5,00,86.9,1.1
1987,2,20,5,10,88.3,1.1
1987,2,20,5,20,86.5,1.1
1987,2,20,5,30,85.5,1.1
1987,2,20,5,40,78.5,1.1
1987,2,20,5,50,78.5,1.1
1987,2,20,6,00,105.7,1.1
1987,2,20,6,10,126.7,1.1
1987,2,20,6,20,145.2,1.1
1987,2,20,6,30,122.5,1.1
1987,2,20,6,40,104.7,1.1
1987,2,20,6,50,102.6,1.1
1987,2,20,7,00,102.2,1.1
1987,2,20,7,10,96.7,1.1
1987,2,20,7,20,98.4,1.1
1987,2,20,7,30,89.3,1.1
1987,2,20,7,40,88.6,1.1
1987,2,20,7,50,90.7,1.1
1987,2,20,8,00,81.7,1.1
1987,2,20,8,10,74,1.1
1987,2,20,8,20,76.4,1.1
1987,2,20,8,30,77.1,1.1
1987,2,20,8,40,72.6,1.1
1987,2,20,8,50,77.5,1.1
1987,2,20,9,00,81.7,1.1
1987,2,20,9,10,71.5,1.1
1987,2,20,9,20,63.2,1.1
1987,2,20,9,30,70.1,1.1
1987,2,20,9,40,66.6,1.1
1987,2,20,9,50,68.4,1.4
1987,2,20,10,00,69.8,1.4
1987,2,20,10,10,71.2,1.1
1987,2,20,10,20,68.4,1.1
1987,2,20,10,30,67.3,2.3
1987,2,20,10,40,76.8,2
1987,2,20,10,50,83.7,1.7
1987,2,20,11,00,89.3,2
1987,2,20,11,10,86.5,2
1987,2,20,11,20,94.2,2
1987,2,20,11,30,99.5,2.3
1987,2,20,11,40,103.6,2
1987,2,20,11,50,109.9,2.7
1987,2,20,12,00,106.4,3.3
1987,2,20,12,10,110.6,3.6
1987,2,20,12,20,110.6,3.3
1987,2,20,12,30,108.2,4.2
1987,2,20,12,40,104.3,4.5
1987,2,20,12,50,102.9,4.5
1987,2,20,13,00,105.4,4.8
1987,2,20,13,10,111.3,4.8
1987,2,20,13,20,115.9,5.2
1987,2,20,13,30,109.6,6.7
1987,2,20,13,40,112.4,7.3
1987,2,20,13,50,124.6,6.4
1987,2,20,14,00,121.4,5.2
1987,2,20,14,10,122.1,5.2
1987,2,20,14,20,123.2,5.8
1987,2,20,14,30,127.4,6.1
1987,2,20,14,40,136.8,5.8
1987,2,20,14,50,141.7,5.8
1987,2,20,15,00,140.3,5.5
1987,2,20,15,10,142.7,5.8
1987,2,20,15,20,132.3,6.4
1987,2,20,15,30,136.4,7.3
1987,2,20,15,40,139.6,7.3
1987,2,20,15,50,147.3,6.4
1987,2,20,16,00,146.9,5.8
1987,2,20,16,10,148,5.5
1987,2,20,16,20,146.6,6.1
1987,2,20,16,30,147.3,7
1987,2,20,16,40,151.8,8
1987,2,20,16,50,145.5,7.3
1987,2,20,17,00,146.9,7.3
1987,2,20,17,10,145.9,7.3
1987,2,20,17,20,148,6.7
1987,2,20,17,30,150.1,7
1987,2,20,17,40,149,6.4
1987,2,20,17,50,141.7,6.4
1987,2,20,18,00,141,6.4
